unit_id,building_id,status,usage_code,usage_label
32,1057,complete,1,سكني
33,1047,complete,1,سكني
34,1147,complete,1,سكني
37,1048,complete,1,سكني
38,1048,complete,1,سكني
39,1048,not-used,1,سكني
40,1048,complete,1,سكني
41,1048,complete,1,سكني
42,1765,complete,1,سكني
43,1765,not-used,0,غير محدد
44,1765,not-used,1,سكني
45,1765,complete,1,سكني
46,1061,complete,1,سكني
47,1061,complete,1,سكني
48,1061,complete,1,سكني
52,556,complete,1,سكني
53,556,complete,1,سكني
54,556,complete,1,سكني
55,556,not-used,1,سكني
59,478,complete,1,سكني
60,478,complete,1,سكني
61,1432,not-used,3,تجاري
62,549,complete,1,سكني
63,549,complete,1,سكني
64,549,complete,1,سكني
65,1213,complete,1,سكني
66,1213,not-used,1,سكني
67,1213,not-used,1,سكني
68,1213,not-used,1,سكني
69,1213,not-used,1,سكني
70,463,complete,1,سكني
71,555,complete,1,سكني
72,555,not-used,6,استخدامات اخرى
73,555,complete,1,سكني
74,1454,complete,NULL,غير محدد
75,1454,complete,1,سكني
76,487,not-used,6,استخدامات اخرى
77,487,not-used,6,استخدامات اخرى
78,487,complete,1,سكني
79,523,complete,1,سكني
80,498,not-used,6,استخدامات اخرى
81,498,not-used,1,سكني
82,498,complete,1,سكني
83,498,complete,1,سكني
84,498,complete,1,سكني
86,521,complete,1,سكني
87,464,complete,1,سكني
88,464,complete,1,سكني
89,464,complete,1,سكني
90,496,complete,1,سكني
92,529,complete,1,سكني
93,529,complete,1,سكني
94,529,not-used,6,استخدامات اخرى
95,491,not-used,6,استخدامات اخرى
96,491,complete,1,سكني
97,491,complete,1,سكني
98,491,complete,1,سكني
99,1213,complete,1,سكني
100,1213,complete,1,سكني
101,1213,complete,1,سكني
102,1213,not-used,6,استخدامات اخرى
103,474,not-used,6,استخدامات اخرى
104,474,not-used,1,سكني
105,474,complete,1,سكني
106,534,complete,1,سكني
107,534,complete,1,سكني
108,534,complete,1,سكني
109,534,not-used,NULL,غير محدد
110,547,not-used,1,سكني
111,460,not-used,1,سكني
112,460,not-used,1,سكني
113,503,not-used,NULL,غير محدد
114,503,not-used,NULL,غير محدد
115,503,not-used,NULL,غير محدد
116,478,complete,1,سكني
117,478,complete,1,سكني
118,461,not-used,NULL,غير محدد
119,461,complete,1,سكني
120,461,complete,1,سكني
121,524,complete,1,سكني
122,524,not-used,1,سكني
123,524,complete,1,سكني
124,1409,complete,1,سكني
125,1408,not-used,NULL,غير محدد
126,1408,complete,1,سكني
127,1845,complete,1,سكني
128,1407,complete,3,تجاري
129,1407,not-used,NULL,غير محدد
131,1407,not-used,NULL,غير محدد
132,544,not-used,NULL,غير محدد
133,468,not-used,NULL,غير محدد
134,468,complete,1,سكني
135,472,complete,1,سكني
136,472,not-used,1,سكني
137,472,complete,1,سكني
138,472,complete,1,سكني
139,496,complete,1,سكني
140,496,complete,1,سكني
141,496,not-used,NULL,غير محدد
142,512,not-used,NULL,غير محدد
143,476,not-used,NULL,غير محدد
144,507,not-used,NULL,غير محدد
146,467,complete,1,سكني
147,467,not-used,NULL,غير محدد
148,465,complete,1,سكني
149,465,not-used,NULL,غير محدد
150,465,complete,10,صحي
151,1436,complete,6,استخدامات اخرى
152,515,complete,8,ديني
153,515,complete,8,ديني
154,1455,not-used,NULL,غير محدد
155,1456,not-used,NULL,غير محدد
156,530,complete,1,سكني
157,530,not-used,1,سكني
158,530,complete,1,سكني
159,509,not-used,NULL,غير محدد
160,509,not-used,NULL,غير محدد
161,1459,not-used,NULL,غير محدد
162,1459,not-used,NULL,غير محدد
163,1459,not-used,NULL,غير محدد
164,465,complete,6,استخدامات اخرى
165,525,complete,3,تجاري
166,552,complete,1,سكني
167,552,complete,1,سكني
168,552,complete,1,سكني
169,552,not-used,NULL,غير محدد
170,502,complete,1,سكني
171,502,complete,1,سكني
172,1846,complete,6,استخدامات اخرى
173,542,not-used,NULL,غير محدد
174,542,not-used,NULL,غير محدد
175,542,not-used,NULL,غير محدد
176,542,not-used,NULL,غير محدد
177,452,not-used,NULL,غير محدد
178,452,not-used,NULL,غير محدد
179,1437,not-used,NULL,غير محدد
180,494,not-used,NULL,غير محدد
181,1908,not-used,NULL,غير محدد
182,1908,not-used,NULL,غير محدد
183,1908,not-used,NULL,غير محدد
184,1904,not-used,NULL,غير محدد
185,1904,complete,1,سكني
186,489,complete,NULL,غير محدد
187,469,complete,1,سكني
188,1909,complete,1,سكني
189,1909,complete,1,سكني
190,1909,complete,1,سكني
191,1906,complete,1,سكني
192,1906,complete,1,سكني
193,1906,complete,1,سكني
194,1910,complete,1,سكني
195,1910,complete,1,سكني
196,1910,not-used,NULL,غير محدد
197,522,complete,1,سكني
198,522,complete,1,سكني
199,522,complete,1,سكني
200,1460,not-used,NULL,غير محدد
201,1460,not-used,NULL,غير محدد
202,513,complete,1,سكني
203,513,not-used,1,سكني
204,513,complete,1,سكني
205,513,complete,1,سكني
206,513,not-used,NULL,غير محدد
207,1458,not-used,NULL,غير محدد
208,543,complete,1,سكني
209,543,complete,1,سكني
210,1911,complete,1,سكني
211,1911,complete,1,سكني
212,1911,not-used,NULL,غير محدد
213,516,complete,1,سكني
214,516,not-used,NULL,غير محدد
215,1458,complete,1,سكني
216,1458,not-used,NULL,غير محدد
217,1458,complete,1,سكني
218,505,complete,1,سكني
219,505,complete,1,سكني
220,505,complete,1,سكني
221,479,complete,1,سكني
222,479,not-used,NULL,غير محدد
223,479,complete,1,سكني
224,479,complete,1,سكني
226,456,not-used,NULL,غير محدد
227,456,complete,1,سكني
228,456,complete,1,سكني
229,456,complete,1,سكني
230,1842,not-used,NULL,غير محدد
231,1842,not-used,NULL,غير محدد
232,1842,not-used,NULL,غير محدد
233,1842,not-used,NULL,غير محدد
234,536,complete,1,سكني
235,536,complete,1,سكني
236,536,not-used,NULL,غير محدد
237,456,complete,NULL,غير محدد
240,1117,complete,1,سكني
241,1117,not-used,NULL,غير محدد
242,518,not-used,NULL,غير محدد
243,518,complete,1,سكني
244,518,complete,1,سكني
245,518,not-used,NULL,غير محدد
246,453,complete,1,سكني
247,453,complete,1,سكني
248,453,complete,1,سكني
249,1841,complete,6,استخدامات اخرى
250,550,complete,1,سكني
251,550,complete,1,سكني
252,550,complete,1,سكني
253,550,complete,1,سكني
254,550,not-used,NULL,غير محدد
255,550,complete,1,سكني
256,550,complete,1,سكني
257,1912,not-used,NULL,غير محدد
258,1912,not-used,NULL,غير محدد
259,457,complete,1,سكني
260,520,complete,1,سكني
262,1886,complete,3,تجاري
263,1118,complete,1,سكني
264,1118,not-used,NULL,غير محدد
265,1118,not-used,NULL,غير محدد
266,1262,not-used,NULL,غير محدد
267,1262,complete,1,سكني
268,1262,complete,1,سكني
269,1794,not-used,NULL,غير محدد
270,1900,complete,3,تجاري
271,1900,complete,3,تجاري
272,1145,complete,1,سكني
274,1058,complete,1,سكني
275,1058,complete,1,سكني
276,1893,complete,1,سكني
277,1893,complete,1,سكني
278,1893,complete,1,سكني
279,1406,not-used,NULL,غير محدد
280,506,complete,1,سكني
281,506,complete,1,سكني
282,517,complete,1,سكني
283,517,complete,1,سكني
284,517,complete,1,سكني
285,471,complete,1,سكني
286,471,complete,1,سكني
287,471,complete,1,سكني
288,451,complete,NULL,غير محدد
289,451,complete,3,تجاري
290,451,complete,3,تجاري
291,451,complete,3,تجاري
292,451,complete,3,تجاري
293,493,complete,1,سكني
294,493,complete,1,سكني
295,493,complete,1,سكني
296,493,complete,1,سكني
297,493,complete,1,سكني
298,493,complete,1,سكني
299,493,not-used,NULL,غير محدد
300,459,complete,1,سكني
301,459,complete,1,سكني
302,454,not-used,NULL,غير محدد
303,454,not-used,NULL,غير محدد
304,1421,complete,3,تجاري
305,528,complete,1,سكني
306,557,complete,1,سكني
310,1915,complete,3,تجاري
311,1181,complete,3,تجاري
312,1181,complete,3,تجاري
313,1181,complete,3,تجاري
314,1181,complete,3,تجاري
315,1181,complete,NULL,غير محدد
316,1181,not-used,NULL,غير محدد
317,1181,not-used,NULL,غير محدد
318,1056,complete,3,تجاري
319,1056,complete,3,تجاري
320,1916,complete,1,سكني
321,1916,complete,1,سكني
322,1916,not-used,NULL,غير محدد
323,1249,complete,3,تجاري
324,457,complete,1,سكني
325,457,complete,4,صناعي
326,1255,complete,NULL,غير محدد
327,1425,complete,3,تجاري
328,1917,complete,3,تجاري
329,1907,not-used,NULL,غير محدد
330,1907,complete,1,سكني
331,1907,complete,1,سكني
332,1907,complete,1,سكني
333,1907,complete,1,سكني
334,1480,complete,3,تجاري
335,1413,complete,1,سكني
336,1413,complete,1,سكني
337,1265,complete,1,سكني
338,1265,not-used,NULL,غير محدد
339,1120,complete,1,سكني
340,1449,not-used,NULL,غير محدد
341,1450,complete,4,صناعي
342,1254,complete,3,تجاري
343,1183,complete,3,تجاري
347,1918,complete,3,تجاري
348,1120,not-used,NULL,غير محدد
349,1416,complete,3,تجاري
353,1265,complete,1,سكني
354,1891,complete,6,استخدامات اخرى
355,1448,complete,6,استخدامات اخرى
356,1447,complete,6,استخدامات اخرى
357,1415,complete,4,صناعي
358,1415,complete,3,تجاري
359,1415,not-used,NULL,غير محدد
360,1415,not-used,NULL,غير محدد
361,1415,not-used,NULL,غير محدد
362,1412,complete,1,سكني
363,1412,complete,1,سكني
364,1412,complete,1,سكني
365,501,complete,4,صناعي
366,1843,not-used,3,تجاري
367,1414,not-used,NULL,غير محدد
368,1471,complete,1,سكني
369,1470,complete,1,سكني
370,1036,not-used,NULL,غير محدد
371,1854,not-used,NULL,غير محدد
372,1855,not-used,NULL,غير محدد
373,1259,not-used,NULL,غير محدد
374,1259,complete,1,سكني
375,1259,complete,1,سكني
376,1766,complete,NULL,غير محدد
378,1766,complete,1,سكني
379,1766,complete,NULL,غير محدد
380,1472,complete,3,تجاري
381,1472,complete,3,تجاري
382,1472,complete,3,تجاري
383,1472,complete,1,سكني
385,1472,complete,3,تجاري
386,1469,not-used,NULL,غير محدد
387,1469,not-used,NULL,غير محدد
388,1469,not-used,NULL,غير محدد
389,1469,not-used,NULL,غير محدد
390,1469,not-used,NULL,غير محدد
391,1469,not-used,NULL,غير محدد
392,1469,not-used,NULL,غير محدد
393,1469,not-used,NULL,غير محدد
394,1469,not-used,NULL,غير محدد
395,1469,not-used,NULL,غير محدد
396,1469,not-used,NULL,غير محدد
397,1122,not-used,NULL,غير محدد
398,1122,complete,1,سكني
399,1475,complete,6,استخدامات اخرى
400,1481,complete,3,تجاري
401,1482,complete,3,تجاري
402,1256,complete,3,تجاري
403,1256,not-used,NULL,غير محدد
404,1256,not-used,NULL,غير محدد
405,1256,complete,NULL,غير محدد
406,1256,complete,NULL,غير محدد
407,1256,complete,NULL,غير محدد
408,1256,not-used,NULL,غير محدد
409,1256,not-used,NULL,غير محدد
410,1256,not-used,NULL,غير محدد
411,1256,not-used,NULL,غير محدد
412,1256,not-used,NULL,غير محدد
413,1479,complete,3,تجاري
414,1919,complete,NULL,غير محدد
415,1919,complete,NULL,غير محدد
416,1486,complete,3,تجاري
417,1486,complete,3,تجاري
419,1248,complete,3,تجاري
420,1474,complete,3,تجاري
421,1474,complete,3,تجاري
422,1474,not-used,NULL,غير محدد
423,1474,complete,1,سكني
424,1474,complete,1,سكني
425,1474,complete,NULL,غير محدد
426,1474,complete,1,سكني
427,1474,complete,1,سكني
428,1474,complete,1,سكني
429,1474,complete,NULL,غير محدد
430,1474,complete,1,سكني
431,1474,not-used,NULL,غير محدد
432,573,complete,1,سكني
433,573,complete,1,سكني
434,573,not-used,NULL,غير محدد
435,573,not-used,NULL,غير محدد
436,1512,not-used,NULL,غير محدد
437,1784,not-used,NULL,غير محدد
438,1784,not-used,NULL,غير محدد
439,1920,not-used,NULL,غير محدد
440,1920,not-used,NULL,غير محدد
441,1536,not-used,NULL,غير محدد
442,1536,not-used,NULL,غير محدد
443,1535,not-used,NULL,غير محدد
444,603,complete,1,سكني
445,603,complete,1,سكني
446,1525,complete,1,سكني
447,1531,not-used,NULL,غير محدد
448,1531,complete,1,سكني
449,1529,complete,1,سكني
450,1527,complete,1,سكني
451,1528,complete,1,سكني
452,1519,not-used,NULL,غير محدد
453,1519,not-used,NULL,غير محدد
454,630,complete,1,سكني
455,630,not-used,NULL,غير محدد
456,1253,complete,1,سكني
457,1253,complete,1,سكني
458,1476,complete,3,تجاري
459,1853,not-used,NULL,غير محدد
460,1261,complete,1,سكني
461,1261,complete,1,سكني
462,1261,not-used,NULL,غير محدد
463,1258,not-used,NULL,غير محدد
464,1258,complete,1,سكني
465,608,not-used,NULL,غير محدد
466,608,not-used,NULL,غير محدد
467,608,not-used,NULL,غير محدد
468,608,complete,NULL,غير محدد
469,608,not-used,NULL,غير محدد
470,608,not-used,NULL,غير محدد
471,608,not-used,NULL,غير محدد
472,608,not-used,NULL,غير محدد
473,608,not-used,NULL,غير محدد
474,608,not-used,NULL,غير محدد
475,608,not-used,NULL,غير محدد
476,608,not-used,NULL,غير محدد
477,1123,complete,1,سكني
478,1123,complete,1,سكني
479,1123,complete,1,سكني
480,750,complete,1,سكني
481,750,complete,1,سكني
482,750,complete,1,سكني
483,750,complete,1,سكني
484,750,complete,1,سكني
485,1860,complete,7,مدني
486,1860,not-used,NULL,غير محدد
487,1478,complete,3,تجاري
488,1478,not-used,NULL,غير محدد
489,1478,not-used,NULL,غير محدد
490,1478,not-used,NULL,غير محدد
491,1376,not-used,NULL,غير محدد
492,1376,complete,1,سكني
493,1376,not-used,NULL,غير محدد
494,1497,complete,3,تجاري
495,1496,complete,3,تجاري
496,1495,complete,1,سكني
497,1494,not-used,NULL,غير محدد
498,1136,not-used,NULL,غير محدد
499,1136,complete,1,سكني
500,1136,complete,1,سكني
501,1136,not-used,NULL,غير محدد
502,1136,not-used,NULL,غير محدد
503,1229,not-used,NULL,غير محدد
504,1229,complete,1,سكني
505,1229,not-used,NULL,غير محدد
506,1229,not-used,NULL,غير محدد
507,1498,not-used,NULL,غير محدد
508,1498,complete,3,تجاري
509,1498,complete,3,تجاري
510,1498,complete,3,تجاري
511,1498,not-used,NULL,غير محدد
512,1498,not-used,NULL,غير محدد
513,1200,complete,1,سكني
514,1200,complete,1,سكني
515,1195,complete,3,تجاري
516,1195,not-used,NULL,غير محدد
517,1095,not-used,NULL,غير محدد
518,1095,not-used,NULL,غير محدد
519,1095,not-used,NULL,غير محدد
520,1641,complete,1,سكني
521,1641,complete,3,تجاري
522,1138,complete,3,تجاري
523,1138,complete,3,تجاري
524,1138,complete,3,تجاري
525,1138,complete,3,تجاري
526,1138,not-used,NULL,غير محدد
527,1138,not-used,NULL,غير محدد
528,1499,not-used,NULL,غير محدد
529,1499,complete,1,سكني
530,1522,complete,1,سكني
531,1522,not-used,NULL,غير محدد
532,1522,complete,1,سكني
533,717,not-used,NULL,غير محدد
534,717,not-used,NULL,غير محدد
535,1511,not-used,NULL,غير محدد
536,1511,not-used,NULL,غير محدد
537,1520,not-used,NULL,غير محدد
538,1520,not-used,NULL,غير محدد
539,1135,complete,3,تجاري
540,1135,complete,3,تجاري
541,1135,not-used,NULL,غير محدد
542,1135,complete,3,تجاري
543,1135,complete,1,سكني
544,1135,not-used,NULL,غير محدد
545,1135,not-used,NULL,غير محدد
546,1135,not-used,NULL,غير محدد
547,1018,not-used,NULL,غير محدد
548,1018,complete,3,تجاري
549,1018,complete,3,تجاري
550,575,complete,3,تجاري
551,575,complete,10,صحي
552,575,complete,3,تجاري
553,575,complete,1,سكني
554,575,complete,1,سكني
555,1263,complete,3,تجاري
556,632,not-used,NULL,غير محدد
557,632,not-used,NULL,غير محدد
558,632,not-used,NULL,غير محدد
559,632,not-used,NULL,غير محدد
560,632,not-used,NULL,غير محدد
561,1927,complete,3,تجاري
562,1068,complete,3,تجاري
563,1377,complete,1,سكني
564,1377,complete,NULL,غير محدد
565,1377,complete,1,سكني
566,1378,complete,3,تجاري
567,1378,complete,3,تجاري
568,1378,complete,3,تجاري
569,1378,not-used,NULL,غير محدد
570,1119,complete,1,سكني
571,1119,complete,NULL,غير محدد
572,1119,complete,NULL,غير محدد
573,606,complete,3,تجاري
574,606,not-used,NULL,غير محدد
575,606,complete,3,تجاري
576,606,complete,3,تجاري
577,606,complete,3,تجاري
578,606,not-used,NULL,غير محدد
579,705,complete,1,سكني
580,705,not-used,NULL,غير محدد
581,1483,complete,1,سكني
582,1483,complete,1,سكني
583,1483,complete,1,سكني
584,1483,complete,3,تجاري
585,1489,complete,1,سكني
586,1490,complete,1,سكني
587,1490,not-used,NULL,غير محدد
588,610,complete,1,سكني
589,610,not-used,NULL,غير محدد
590,1484,complete,3,تجاري
591,1485,not-used,NULL,غير محدد
592,676,complete,1,سكني
593,1928,not-used,NULL,غير محدد
594,1928,not-used,NULL,غير محدد
595,678,complete,1,سكني
596,678,complete,3,تجاري
597,678,complete,NULL,غير محدد
598,678,complete,3,تجاري
599,678,complete,NULL,غير محدد
600,678,complete,NULL,غير محدد
601,1201,complete,1,سكني
602,1201,complete,1,سكني
603,1037,complete,3,تجاري
604,1037,complete,3,تجاري
605,1037,not-used,NULL,غير محدد
606,1037,complete,1,سكني
607,1514,complete,6,استخدامات اخرى
608,1515,not-used,NULL,غير محدد
610,1516,not-used,NULL,غير محدد
611,1487,complete,6,استخدامات اخرى
612,1116,complete,1,سكني
613,1513,not-used,NULL,غير محدد
614,1513,not-used,NULL,غير محدد
615,1513,complete,1,سكني
616,1513,complete,1,سكني
617,723,complete,NULL,غير محدد
618,723,complete,NULL,غير محدد
619,723,complete,8,ديني
620,718,complete,1,سكني
621,718,not-used,NULL,غير محدد
622,718,complete,1,سكني
623,1517,not-used,NULL,غير محدد
624,1517,not-used,NULL,غير محدد
625,1517,not-used,NULL,غير محدد
626,1517,complete,1,سكني
627,620,not-used,NULL,غير محدد
628,620,complete,3,تجاري
629,1488,complete,3,تجاري
630,1493,complete,3,تجاري
631,1493,not-used,NULL,غير محدد
632,1493,not-used,NULL,غير محدد
633,1473,complete,6,استخدامات اخرى
634,1931,not-used,NULL,غير محدد
635,1260,complete,3,تجاري
636,1260,complete,3,تجاري
637,1260,complete,3,تجاري
638,1260,complete,NULL,غير محدد
639,1260,not-used,NULL,غير محدد
640,1932,not-used,NULL,غير محدد
641,1491,not-used,NULL,غير محدد
642,1515,not-used,NULL,غير محدد
643,1121,complete,1,سكني
644,1121,complete,1,سكني
645,1121,not-used,NULL,غير محدد
646,1121,complete,1,سكني
647,620,complete,3,تجاري
648,620,complete,3,تجاري
649,620,complete,3,تجاري
650,620,complete,1,سكني
651,620,not-used,NULL,غير محدد
652,620,complete,1,سكني
653,620,complete,1,سكني
654,619,complete,1,سكني
655,1257,complete,3,تجاري
656,1257,not-used,NULL,غير محدد
657,1257,complete,1,سكني
658,1257,complete,1,سكني
659,1257,complete,1,سكني
660,605,complete,3,تجاري
661,605,not-used,NULL,غير محدد
662,605,complete,3,تجاري
663,1767,complete,3,تجاري
664,1767,complete,3,تجاري
665,605,complete,1,سكني
666,605,complete,1,سكني
667,605,complete,1,سكني
668,565,complete,1,سكني
669,565,complete,1,سكني
670,565,complete,1,سكني
671,1768,complete,3,تجاري
672,1768,complete,3,تجاري
673,713,not-used,NULL,غير محدد
674,713,not-used,1,سكني
